Wavelength	Transit Depth
(meters)	(percent)
4.080124e-06	1.269289e-02
4.084198e-06	1.226815e-02
4.088276e-06	1.292187e-02
4.092358e-06	1.199273e-02
4.096445e-06	1.195317e-02
4.100535e-06	1.253710e-02
4.104630e-06	1.274063e-02
4.108728e-06	1.236272e-02
4.112831e-06	1.265575e-02
4.116938e-06	1.189201e-02
4.121049e-06	1.208945e-02
4.125164e-06	1.177387e-02
4.129283e-06	1.197262e-02
4.133406e-06	1.236076e-02
4.137533e-06	1.196110e-02
4.141665e-06	1.173367e-02
4.145800e-06	1.199199e-02
4.149940e-06	1.189443e-02
4.154084e-06	1.215904e-02
4.158232e-06	1.228095e-02
4.162384e-06	1.309353e-02
4.166541e-06	1.294153e-02
4.170701e-06	1.225165e-02
4.174866e-06	1.313487e-02
4.179034e-06	1.204642e-02
4.183207e-06	1.595179e-02
4.187384e-06	1.205030e-02
4.191566e-06	1.440697e-02
4.195751e-06	1.315674e-02
4.199941e-06	1.181687e-02
4.204134e-06	1.332687e-02
4.208332e-06	1.166010e-02
4.212535e-06	1.162168e-02
4.216741e-06	1.281757e-02
4.220952e-06	1.183373e-02
4.225166e-06	1.319353e-02
4.229385e-06	1.754452e-02
4.233608e-06	1.151048e-02
4.237836e-06	1.206980e-02
4.242068e-06	1.271137e-02
4.246303e-06	1.625326e-02
4.250544e-06	1.234895e-02
4.254788e-06	1.636267e-02
4.259036e-06	1.603873e-02
4.263289e-06	1.277417e-02
4.267546e-06	1.213446e-02
4.271808e-06	1.165027e-02
4.276073e-06	1.230002e-02
4.280343e-06	1.266523e-02
4.284617e-06	1.485884e-02
4.288895e-06	1.427135e-02
4.293178e-06	1.248776e-02
4.297465e-06	1.266799e-02
4.301756e-06	1.276811e-02
4.306052e-06	1.145380e-02
4.310351e-06	1.288835e-02
4.314655e-06	1.267087e-02
4.318964e-06	1.507020e-02
4.323276e-06	1.167365e-02
4.327593e-06	1.228043e-02
4.331915e-06	1.249586e-02
4.336240e-06	1.224506e-02
4.340570e-06	1.513580e-02
4.344904e-06	1.429448e-02
4.349243e-06	1.266257e-02
4.353586e-06	1.306487e-02
4.357933e-06	1.196191e-02
4.362284e-06	1.387972e-02
4.366640e-06	1.407631e-02
4.371001e-06	1.489576e-02
4.375365e-06	1.473198e-02
4.379734e-06	1.559499e-02
4.384107e-06	1.285865e-02
4.388485e-06	1.232356e-02
4.392867e-06	1.210540e-02
4.397254e-06	1.317788e-02
4.401644e-06	1.471593e-02
4.406040e-06	1.626307e-02
4.410439e-06	1.525679e-02
4.414843e-06	1.331316e-02
4.419252e-06	1.309257e-02
4.423664e-06	1.238020e-02
4.428082e-06	1.153333e-02
4.432503e-06	1.380009e-02
4.436929e-06	1.412500e-02
4.441360e-06	1.206271e-02
4.445795e-06	1.255712e-02
4.450234e-06	1.395137e-02
4.454678e-06	1.719968e-02
4.459126e-06	1.395831e-02
4.463578e-06	1.209165e-02
4.468035e-06	1.246803e-02
4.472497e-06	1.578028e-02
4.476963e-06	1.377175e-02
4.481433e-06	1.184339e-02
4.485908e-06	1.189936e-02
4.490387e-06	1.325206e-02
4.494871e-06	1.451010e-02
4.499360e-06	1.288366e-02
4.503852e-06	1.181234e-02
4.508350e-06	1.165093e-02
4.512851e-06	1.559349e-02
4.517358e-06	1.115749e-02
4.521868e-06	1.589690e-02
4.526384e-06	1.222316e-02
4.530903e-06	1.251241e-02
4.535428e-06	1.222167e-02
4.539956e-06	1.188289e-02
4.544490e-06	1.188884e-02
4.549028e-06	1.145814e-02
4.553570e-06	1.250473e-02
4.558117e-06	1.257680e-02
4.562668e-06	1.274761e-02
4.567224e-06	1.189942e-02
4.571785e-06	1.194050e-02
4.576350e-06	1.110796e-02
4.580920e-06	1.114318e-02
4.585494e-06	1.154429e-02
4.590073e-06	1.115205e-02
4.594656e-06	1.318338e-02
4.599244e-06	1.282149e-02
4.603836e-06	1.392862e-02
4.608434e-06	1.575415e-02
4.613035e-06	1.183990e-02
4.617642e-06	2.289021e-02
4.622252e-06	1.322317e-02
4.626868e-06	1.245743e-02
4.631488e-06	1.077807e-02
4.636113e-06	1.155107e-02
4.640742e-06	1.319444e-02
4.645376e-06	1.138865e-02
4.650015e-06	1.077578e-02
4.654658e-06	1.229126e-02
4.659306e-06	1.246906e-02
4.663958e-06	1.178689e-02
4.668615e-06	1.108640e-02
4.673277e-06	1.450680e-02
4.677943e-06	1.251054e-02
4.682615e-06	1.763331e-02
4.687290e-06	1.112857e-02
4.691971e-06	1.117456e-02
4.696656e-06	1.129578e-02
4.701346e-06	1.060230e-02
4.706040e-06	1.189324e-02
4.710739e-06	1.245959e-02
4.715443e-06	1.096033e-02
4.720152e-06	1.271085e-02
4.724865e-06	1.166925e-02
4.729583e-06	1.171053e-02
4.734306e-06	1.114246e-02
4.739033e-06	1.185127e-02
4.743765e-06	1.219974e-02
4.748502e-06	1.127455e-02
4.753243e-06	1.148674e-02
4.757990e-06	1.111392e-02
4.762741e-06	1.130331e-02
4.767497e-06	1.149309e-02
4.772257e-06	1.557439e-02
4.777022e-06	1.277473e-02
4.781792e-06	1.157980e-02
4.786567e-06	1.128448e-02
4.791347e-06	1.188992e-02
4.796131e-06	1.192343e-02
4.800920e-06	1.176703e-02
4.805714e-06	1.183346e-02
4.810513e-06	1.203000e-02
4.815316e-06	1.502538e-02
4.820124e-06	1.326600e-02
4.824938e-06	1.430869e-02
4.829755e-06	1.429693e-02
4.834578e-06	1.125158e-02
4.839406e-06	1.225255e-02
4.844238e-06	1.209730e-02
4.849075e-06	1.254065e-02
4.853917e-06	1.229395e-02
4.858764e-06	1.234873e-02
4.863616e-06	1.299555e-02
4.868472e-06	1.201370e-02
4.873333e-06	1.185587e-02
4.878200e-06	1.182677e-02
4.883071e-06	1.205225e-02
4.887947e-06	1.169562e-02
4.892827e-06	1.565556e-02
4.897713e-06	1.326738e-02
4.902604e-06	1.211228e-02
4.907499e-06	1.214911e-02
4.912399e-06	1.223725e-02
4.917305e-06	1.102419e-02
4.922215e-06	1.152659e-02
4.927130e-06	1.166590e-02
4.932050e-06	1.394324e-02
4.936974e-06	1.246712e-02
4.941904e-06	1.329770e-02
4.946839e-06	1.178256e-02
4.951778e-06	1.297890e-02
4.956723e-06	1.217500e-02
4.961672e-06	1.157806e-02
4.966627e-06	1.277867e-02
4.971586e-06	1.751127e-02
4.976551e-06	1.216247e-02
4.981520e-06	1.447226e-02
4.986494e-06	1.235883e-02
4.991473e-06	1.345591e-02
4.996457e-06	1.246521e-02
5.001447e-06	1.248716e-02
5.006441e-06	1.471996e-02
5.011440e-06	1.196424e-02
5.016444e-06	1.208258e-02
5.021453e-06	1.236469e-02
5.026467e-06	1.246558e-02
5.031486e-06	1.224404e-02
5.036510e-06	1.400660e-02
5.041540e-06	1.293758e-02
5.046574e-06	1.500201e-02
5.051613e-06	1.224328e-02
5.056657e-06	1.155690e-02
5.061706e-06	1.219168e-02
5.066761e-06	1.132232e-02
5.071820e-06	1.129224e-02
5.076884e-06	1.259424e-02
5.081954e-06	1.356094e-02
5.087028e-06	1.578515e-02
5.092108e-06	1.168557e-02
5.097193e-06	1.198465e-02
5.102282e-06	1.174031e-02
5.107377e-06	1.305723e-02
5.112477e-06	1.211999e-02
5.117582e-06	1.208433e-02
5.122692e-06	1.195885e-02
5.127807e-06	1.310444e-02
5.132928e-06	1.350592e-02
5.138053e-06	1.194930e-02
5.143184e-06	1.180798e-02
5.148319e-06	1.184272e-02
5.153460e-06	1.304915e-02
5.158606e-06	1.277859e-02
5.163757e-06	1.248266e-02
5.168913e-06	1.218571e-02
5.174075e-06	1.265323e-02
5.179241e-06	1.257363e-02
5.184413e-06	1.192111e-02
5.189590e-06	1.262670e-02
5.194772e-06	1.217265e-02
5.199959e-06	1.685523e-02
5.205151e-06	1.210364e-02
5.210349e-06	1.243574e-02
5.215551e-06	1.206619e-02
5.220759e-06	1.252449e-02
5.225972e-06	1.264314e-02
5.231191e-06	1.207387e-02
5.236414e-06	1.158484e-02
5.241643e-06	1.254457e-02
5.246877e-06	1.222135e-02
5.252116e-06	1.268920e-02
5.257361e-06	1.257105e-02
5.262610e-06	1.195530e-02
5.267865e-06	1.213907e-02
5.273125e-06	1.224428e-02
5.278391e-06	1.347144e-02
5.283662e-06	1.391582e-02
5.288937e-06	1.345479e-02
5.294219e-06	1.307107e-02
5.299505e-06	1.347470e-02
5.304797e-06	1.254328e-02
5.310094e-06	1.222363e-02
5.315396e-06	1.224057e-02
5.320704e-06	1.308126e-02
5.326017e-06	1.184782e-02
5.331335e-06	1.296756e-02
5.336659e-06	1.559995e-02
5.341987e-06	1.258144e-02
5.347322e-06	1.223061e-02
5.352661e-06	1.522299e-02
5.358006e-06	1.365301e-02
5.363356e-06	1.242171e-02
5.368712e-06	1.242629e-02
5.374072e-06	1.348442e-02
5.379439e-06	1.251519e-02
5.384810e-06	1.231440e-02
5.390187e-06	1.432843e-02
5.395569e-06	1.288312e-02
5.400957e-06	1.199554e-02
5.406350e-06	1.310815e-02
5.411749e-06	1.450430e-02
5.417152e-06	2.052444e-02
5.422562e-06	1.298304e-02
5.427976e-06	1.529455e-02
5.433396e-06	1.279534e-02
5.438822e-06	1.176977e-02
5.444253e-06	1.283342e-02
5.449689e-06	1.484499e-02
5.455131e-06	1.276872e-02
5.460578e-06	1.265875e-02
5.466030e-06	1.274211e-02
5.471488e-06	1.269161e-02
5.476952e-06	1.275950e-02
5.482421e-06	1.301377e-02
5.487895e-06	1.406310e-02
5.493375e-06	1.293605e-02
5.498860e-06	1.305080e-02
5.504351e-06	1.303219e-02
5.509848e-06	1.303650e-02
5.515349e-06	1.276823e-02
5.520857e-06	1.456521e-02
5.526369e-06	1.322683e-02
5.531888e-06	1.426175e-02
5.537411e-06	1.384949e-02
5.542941e-06	1.597182e-02
5.548476e-06	1.374880e-02
5.554016e-06	1.324519e-02
5.559562e-06	1.301386e-02
5.565113e-06	1.401275e-02
5.570670e-06	2.073697e-02
5.576233e-06	1.378881e-02
5.581801e-06	1.323314e-02
5.587375e-06	1.781756e-02
5.592954e-06	1.461463e-02
5.598538e-06	1.305064e-02
5.604129e-06	1.250296e-02
5.609725e-06	1.242029e-02
5.615326e-06	1.471176e-02
5.620933e-06	1.365771e-02
5.626546e-06	1.297435e-02
5.632164e-06	1.335623e-02
5.637788e-06	1.358757e-02
5.643418e-06	1.268821e-02
5.649053e-06	1.243677e-02
5.654694e-06	1.357890e-02
5.660340e-06	1.347953e-02
5.665992e-06	1.565277e-02
5.671650e-06	1.214178e-02
5.677313e-06	1.349537e-02
5.682982e-06	1.386729e-02
5.688657e-06	1.248946e-02
5.694337e-06	1.292175e-02
5.700023e-06	1.284207e-02
5.705715e-06	1.310099e-02
5.711412e-06	1.274708e-02
5.717115e-06	1.241338e-02
5.722824e-06	1.310761e-02
5.728539e-06	1.280135e-02
5.734259e-06	1.447085e-02
5.739985e-06	1.317307e-02
5.745716e-06	1.329019e-02
5.751454e-06	1.495398e-02
5.757197e-06	1.335844e-02
5.762945e-06	1.385151e-02
5.768700e-06	1.537156e-02
5.774460e-06	1.306068e-02
5.780226e-06	1.396322e-02
5.785998e-06	1.309324e-02
5.791776e-06	1.364352e-02
5.797559e-06	1.355009e-02
5.803348e-06	1.430135e-02
5.809143e-06	1.313649e-02
5.814943e-06	1.341658e-02
5.820750e-06	1.564835e-02
5.826562e-06	1.330026e-02
5.832380e-06	2.147563e-02
5.838204e-06	1.380365e-02
5.844034e-06	1.333434e-02
5.849869e-06	1.315554e-02
5.855710e-06	1.411185e-02
5.861558e-06	1.742562e-02
5.867411e-06	1.299473e-02
5.873269e-06	1.357757e-02
5.879134e-06	1.367333e-02
5.885005e-06	1.394207e-02
5.890881e-06	1.495856e-02
5.896763e-06	1.393606e-02
5.902651e-06	1.317602e-02
5.908545e-06	1.298376e-02
5.914445e-06	1.277930e-02
5.920351e-06	1.275968e-02
5.926263e-06	1.266298e-02
5.932180e-06	1.499058e-02
5.938104e-06	1.484871e-02
5.944033e-06	1.429937e-02
5.949969e-06	1.376803e-02
5.955910e-06	1.402567e-02
5.961857e-06	1.613138e-02
5.967810e-06	1.531067e-02
5.973769e-06	1.276076e-02
5.979734e-06	1.305606e-02
5.985705e-06	1.281544e-02
5.991682e-06	1.354882e-02
5.997665e-06	1.454969e-02
6.003654e-06	1.382258e-02
6.009649e-06	1.414025e-02
6.015650e-06	1.325088e-02
6.021657e-06	1.262800e-02
6.027670e-06	1.331521e-02
6.033688e-06	1.609399e-02
6.039713e-06	1.628115e-02
6.045744e-06	1.285784e-02
6.051781e-06	1.910912e-02
6.057824e-06	1.297961e-02
6.063873e-06	1.325466e-02
6.069928e-06	1.429341e-02
6.075989e-06	1.298140e-02
6.082056e-06	1.281742e-02
6.088129e-06	1.327929e-02
6.094208e-06	1.411629e-02
6.100294e-06	1.325672e-02
6.106385e-06	1.363949e-02
6.112483e-06	1.338620e-02
6.118586e-06	1.327409e-02
6.124696e-06	1.357995e-02
6.130811e-06	1.301594e-02
6.136933e-06	1.351526e-02
6.143061e-06	2.046928e-02
6.149195e-06	1.312175e-02
6.155336e-06	1.312327e-02
6.161482e-06	1.311882e-02
6.167634e-06	1.365946e-02
6.173793e-06	1.310120e-02
6.179958e-06	1.331088e-02
6.186129e-06	1.329258e-02
6.192306e-06	1.322152e-02
6.198489e-06	1.313503e-02
6.204678e-06	1.347799e-02
6.210874e-06	1.274625e-02
6.217076e-06	1.330034e-02
6.223284e-06	1.362793e-02
6.229498e-06	1.403165e-02
6.235718e-06	1.312023e-02
6.241945e-06	1.345664e-02
6.248178e-06	1.286064e-02
6.254417e-06	1.305509e-02
6.260662e-06	1.326008e-02
6.266914e-06	1.346767e-02
6.273171e-06	1.297301e-02
6.279435e-06	1.350955e-02
6.285705e-06	1.293951e-02
6.291982e-06	1.361294e-02
6.298265e-06	1.305060e-02
6.304554e-06	1.264115e-02
6.310849e-06	1.377073e-02
6.317151e-06	1.331675e-02
6.323459e-06	1.336811e-02
6.329773e-06	1.466070e-02
6.336093e-06	1.307280e-02
6.342420e-06	1.386999e-02
6.348753e-06	1.351296e-02
6.355093e-06	1.353796e-02
6.361439e-06	1.353314e-02
6.367791e-06	1.364171e-02
6.374149e-06	1.268219e-02
6.380514e-06	1.396776e-02
6.386885e-06	1.386473e-02
6.393263e-06	1.364400e-02
6.399647e-06	1.278606e-02
6.406037e-06	1.389199e-02
6.412434e-06	1.576286e-02
6.418837e-06	1.422407e-02
6.425246e-06	1.308760e-02
6.431662e-06	1.386785e-02
6.438084e-06	1.436890e-02
6.444513e-06	1.428471e-02
6.450948e-06	1.453931e-02
6.457389e-06	1.328689e-02
6.463837e-06	1.403001e-02
6.470292e-06	1.454739e-02
6.476753e-06	1.446617e-02
6.483220e-06	1.478442e-02
6.489694e-06	1.421906e-02
6.496174e-06	1.398798e-02
6.502661e-06	1.447836e-02
6.509154e-06	1.372153e-02
6.515653e-06	1.333252e-02
6.522159e-06	1.451466e-02
6.528672e-06	1.431339e-02
6.535191e-06	1.314528e-02
6.541717e-06	1.441517e-02
6.548249e-06	1.282331e-02
6.554788e-06	1.405482e-02
6.561333e-06	1.358121e-02
6.567885e-06	1.345172e-02
6.574443e-06	1.351347e-02
6.581008e-06	1.331349e-02
6.587579e-06	1.398798e-02
6.594157e-06	1.378639e-02
6.600741e-06	1.631334e-02
6.607333e-06	1.282353e-02
6.613930e-06	1.415405e-02
6.620534e-06	2.111206e-02
6.627145e-06	1.287849e-02
6.633763e-06	1.425789e-02
6.640387e-06	1.544182e-02
6.647018e-06	1.517985e-02
6.653655e-06	1.276348e-02
6.660299e-06	1.290140e-02
6.666949e-06	1.321324e-02
6.673606e-06	1.883641e-02
6.680270e-06	1.330217e-02
6.686941e-06	1.498410e-02
6.693618e-06	1.774187e-02
6.700302e-06	1.325767e-02
6.706992e-06	1.345101e-02
6.713689e-06	1.311902e-02
6.720393e-06	1.463406e-02
6.727104e-06	1.343905e-02
6.733821e-06	1.252788e-02
6.740545e-06	1.359424e-02
6.747276e-06	1.349049e-02
6.754013e-06	1.303580e-02
6.760757e-06	1.294692e-02
6.767508e-06	1.326386e-02
6.774266e-06	1.512300e-02
6.781030e-06	1.350409e-02
6.787801e-06	1.477943e-02
6.794579e-06	1.337245e-02
6.801364e-06	1.401840e-02
6.808155e-06	1.317747e-02
6.814953e-06	1.295512e-02
6.821758e-06	1.348273e-02
6.828570e-06	1.427799e-02
6.835389e-06	1.366607e-02
6.842214e-06	1.366026e-02
6.849046e-06	1.370371e-02
6.855885e-06	1.376228e-02
6.862731e-06	1.417344e-02
6.869584e-06	1.466230e-02
6.876443e-06	1.310457e-02
6.883310e-06	1.332042e-02
6.890183e-06	1.387248e-02
6.897063e-06	1.444949e-02
6.903950e-06	1.319433e-02
6.910844e-06	1.383374e-02
6.917745e-06	1.314017e-02
6.924652e-06	1.288624e-02
6.931567e-06	1.402231e-02
6.938488e-06	1.362370e-02
6.945417e-06	1.285626e-02
6.952352e-06	1.410224e-02
6.959294e-06	1.401028e-02
6.966243e-06	1.362272e-02
6.973199e-06	1.332578e-02
6.980162e-06	1.347751e-02
6.987132e-06	1.366635e-02
6.994109e-06	1.422031e-02
7.001093e-06	1.400365e-02
7.008084e-06	1.369452e-02
7.015082e-06	1.307608e-02
7.022087e-06	1.412606e-02
7.029098e-06	1.434524e-02
7.036117e-06	1.419731e-02
7.043143e-06	1.342711e-02
7.050176e-06	1.367667e-02
7.057216e-06	1.423926e-02
7.064263e-06	1.561406e-02
7.071316e-06	1.810375e-02
7.078377e-06	1.362301e-02
7.085445e-06	2.143450e-02
7.092521e-06	1.517785e-02
7.099603e-06	1.401767e-02
7.106692e-06	1.395964e-02
7.113788e-06	1.362122e-02
7.120892e-06	1.536945e-02
7.128002e-06	1.448766e-02
7.135120e-06	1.453750e-02
7.142244e-06	1.511692e-02
7.149376e-06	1.387848e-02
7.156515e-06	1.481715e-02
7.163661e-06	1.399236e-02
7.170814e-06	1.475124e-02
7.177975e-06	1.372680e-02
7.185142e-06	1.425634e-02
7.192317e-06	1.389373e-02
7.199498e-06	1.558833e-02
7.206687e-06	1.441221e-02
7.213884e-06	1.462248e-02
7.221087e-06	1.556524e-02
7.228297e-06	1.491475e-02
7.235515e-06	2.227116e-02
7.242740e-06	1.462142e-02
7.249972e-06	1.363237e-02
7.257212e-06	1.433092e-02
7.264458e-06	1.399916e-02
7.271712e-06	1.470755e-02
7.278973e-06	1.539730e-02
7.286241e-06	1.556471e-02
7.293517e-06	1.405711e-02
7.300800e-06	1.547775e-02
7.308090e-06	1.402812e-02
7.315387e-06	1.399904e-02
7.322692e-06	1.555961e-02
7.330004e-06	1.578851e-02
7.337323e-06	1.490600e-02
7.344650e-06	1.429289e-02
7.351984e-06	1.553278e-02
7.359325e-06	1.561569e-02
7.366674e-06	1.396401e-02
7.374029e-06	1.434301e-02
7.381393e-06	1.802293e-02
7.388763e-06	1.446107e-02
7.396141e-06	1.430135e-02
7.403527e-06	1.682053e-02
7.410919e-06	1.455962e-02
7.418319e-06	1.449262e-02
7.425727e-06	1.451035e-02
7.433142e-06	1.460000e-02
7.440564e-06	1.404036e-02
7.447994e-06	1.449522e-02
7.455431e-06	1.543502e-02
7.462875e-06	1.536834e-02
7.470327e-06	1.423055e-02
7.477787e-06	1.484156e-02
7.485253e-06	1.482746e-02
7.492728e-06	1.496594e-02
7.500210e-06	1.528257e-02
7.507699e-06	1.501897e-02
7.515196e-06	1.471498e-02
7.522700e-06	1.507819e-02
7.530211e-06	1.424990e-02
7.537731e-06	1.520905e-02
7.545257e-06	1.458749e-02
7.552792e-06	1.519237e-02
7.560333e-06	1.433673e-02
7.567883e-06	1.388428e-02
7.575439e-06	1.386583e-02
7.583004e-06	1.528157e-02
7.590576e-06	1.646010e-02
7.598155e-06	2.163636e-02
7.605742e-06	1.413394e-02
7.613337e-06	1.368182e-02
7.620939e-06	1.424566e-02
7.628549e-06	1.449438e-02
7.636166e-06	1.362941e-02
7.643791e-06	1.416199e-02
7.651424e-06	1.445233e-02
7.659064e-06	1.654716e-02
7.666712e-06	1.444203e-02
7.674367e-06	1.552782e-02
7.682030e-06	1.347616e-02
7.689701e-06	1.522957e-02
7.697380e-06	1.615529e-02
7.705066e-06	1.498548e-02
7.712760e-06	1.465816e-02
7.720461e-06	1.526430e-02
7.728170e-06	1.544692e-02
7.735887e-06	1.529935e-02
7.743612e-06	1.543505e-02
7.751344e-06	1.439485e-02
7.759084e-06	1.507866e-02
7.766832e-06	1.499188e-02
7.774587e-06	1.552504e-02
7.782350e-06	1.562136e-02
7.790121e-06	1.442743e-02
7.797900e-06	1.549566e-02
7.805687e-06	1.624800e-02
7.813481e-06	1.505605e-02
7.821283e-06	1.488895e-02
7.829093e-06	1.492537e-02
7.836910e-06	1.594359e-02
7.844736e-06	1.426588e-02
7.852569e-06	1.599166e-02
7.860410e-06	1.401802e-02
7.868259e-06	1.476164e-02
7.876116e-06	1.427758e-02
7.883980e-06	1.618489e-02
7.891853e-06	1.423053e-02
7.899733e-06	1.493218e-02
7.907621e-06	1.611454e-02
7.915517e-06	1.450055e-02
7.923421e-06	1.394618e-02
7.931333e-06	1.416395e-02
7.939253e-06	1.500994e-02
7.947181e-06	1.527239e-02
7.955116e-06	1.433964e-02
7.963060e-06	1.580198e-02
7.971011e-06	1.485491e-02
7.978970e-06	1.412161e-02
7.986938e-06	1.462412e-02
7.994913e-06	1.481807e-02
8.002896e-06	1.406374e-02
8.010887e-06	1.477910e-02
8.018886e-06	1.519680e-02
8.026894e-06	1.414071e-02
8.034909e-06	1.418211e-02
8.042932e-06	1.403897e-02
8.050963e-06	1.448840e-02
8.059002e-06	1.474920e-02
8.067049e-06	1.384532e-02
8.075105e-06	1.414234e-02
8.083168e-06	1.461113e-02
8.091239e-06	1.604384e-02
8.099319e-06	1.519398e-02
8.107406e-06	1.365270e-02
8.115502e-06	1.549655e-02
8.123605e-06	1.622074e-02
8.131717e-06	1.465265e-02
8.139837e-06	1.375118e-02
8.147965e-06	1.353235e-02
8.156101e-06	1.433048e-02
8.164245e-06	1.416532e-02
8.172397e-06	1.618262e-02
8.180558e-06	1.512978e-02
8.188726e-06	1.430299e-02
8.196903e-06	1.405532e-02
8.205088e-06	1.414011e-02
8.213281e-06	1.565976e-02
8.221482e-06	1.533278e-02
8.229692e-06	1.421497e-02
8.237910e-06	1.554258e-02
8.246135e-06	1.454200e-02
8.254369e-06	1.477898e-02
8.262612e-06	1.498433e-02
8.270862e-06	1.557841e-02
8.279121e-06	1.381544e-02
8.287388e-06	1.369200e-02
8.295663e-06	1.413569e-02
8.303947e-06	1.450721e-02
8.312239e-06	1.401682e-02
8.320539e-06	1.368502e-02
8.328847e-06	1.363579e-02
8.337164e-06	1.437693e-02
8.345489e-06	1.414797e-02
8.353822e-06	1.446255e-02
8.362164e-06	1.455743e-02
8.370514e-06	1.385907e-02
8.378872e-06	1.438251e-02
8.387238e-06	1.450583e-02
8.395613e-06	1.636089e-02
8.403997e-06	1.438336e-02
8.412388e-06	1.397434e-02
8.420788e-06	1.348382e-02
8.429197e-06	1.331156e-02
8.437614e-06	1.583451e-02
8.446039e-06	1.431438e-02
8.454473e-06	1.325369e-02
8.462915e-06	1.516858e-02
8.471365e-06	1.403043e-02
8.479824e-06	1.459854e-02
8.488292e-06	1.335724e-02
8.496768e-06	1.474932e-02
8.505252e-06	1.412257e-02
8.513745e-06	1.390170e-02
8.522246e-06	1.448756e-02
8.530756e-06	1.358260e-02
8.539274e-06	1.395026e-02
8.547801e-06	1.380464e-02
8.556336e-06	1.456004e-02
8.564880e-06	1.419653e-02
8.573432e-06	1.465309e-02
8.581993e-06	1.299073e-02
8.590563e-06	1.418904e-02
8.599141e-06	1.363839e-02
8.607727e-06	1.312632e-02
8.616322e-06	1.412338e-02
8.624926e-06	1.338858e-02
8.633538e-06	1.381545e-02
8.642159e-06	1.439950e-02
8.650789e-06	1.383732e-02
8.659427e-06	1.431216e-02
8.668074e-06	1.376757e-02
8.676729e-06	1.403035e-02
8.685393e-06	1.327574e-02
8.694066e-06	1.451409e-02
8.702747e-06	1.375571e-02
8.711437e-06	1.308806e-02
8.720136e-06	1.398950e-02
8.728843e-06	1.370248e-02
8.737559e-06	1.363474e-02
8.746284e-06	1.350442e-02
8.755018e-06	1.287389e-02
8.763760e-06	1.449551e-02
8.772511e-06	1.394493e-02
8.781270e-06	1.360924e-02
8.790039e-06	1.360851e-02
8.798816e-06	1.422791e-02
8.807602e-06	1.410321e-02
8.816397e-06	1.396942e-02
8.825200e-06	1.314972e-02
8.834013e-06	1.275833e-02
8.842834e-06	1.371889e-02
8.851664e-06	1.448679e-02
8.860502e-06	1.389394e-02
8.869350e-06	1.499279e-02
8.878206e-06	1.340353e-02
8.887071e-06	1.608333e-02
8.895945e-06	1.370255e-02
8.904828e-06	1.394188e-02
8.913720e-06	1.379923e-02
8.922621e-06	1.295324e-02
8.931530e-06	1.285020e-02
8.940449e-06	1.415590e-02
8.949376e-06	1.338031e-02
8.958313e-06	1.365867e-02
8.967258e-06	1.385571e-02
8.976212e-06	1.262744e-02
8.985175e-06	1.269287e-02
8.994147e-06	1.232685e-02
9.003128e-06	1.265949e-02
9.012118e-06	1.378631e-02
9.021117e-06	1.268703e-02
9.030125e-06	1.482409e-02
9.039142e-06	1.275974e-02
9.048168e-06	1.269940e-02
9.057203e-06	1.329953e-02
9.066247e-06	1.407008e-02
9.075299e-06	1.369553e-02
9.084362e-06	1.367419e-02
9.093433e-06	1.962971e-02
9.102513e-06	1.278021e-02
9.111602e-06	1.372522e-02
9.120700e-06	1.352672e-02
9.129808e-06	1.282117e-02
9.138924e-06	1.274245e-02
9.148050e-06	1.169396e-02
9.157184e-06	1.276076e-02
9.166328e-06	1.195137e-02
9.175481e-06	1.315870e-02
9.184643e-06	1.304574e-02
9.193814e-06	1.234128e-02
9.202995e-06	1.271864e-02
9.212184e-06	1.479732e-02
9.221383e-06	1.288256e-02
9.230591e-06	1.166404e-02
9.239808e-06	1.242573e-02
9.249034e-06	1.293623e-02
9.258270e-06	1.653815e-02
9.267514e-06	1.241068e-02
9.276768e-06	1.300144e-02
9.286031e-06	1.327500e-02
9.295304e-06	1.201566e-02
9.304586e-06	1.210286e-02
9.313877e-06	1.216156e-02
9.323177e-06	1.231129e-02
9.332486e-06	1.250708e-02
9.341805e-06	1.282620e-02
9.351133e-06	1.206370e-02
9.360471e-06	1.387377e-02
9.369818e-06	1.376928e-02
9.379174e-06	1.341289e-02
9.388539e-06	1.268750e-02
9.397914e-06	1.182910e-02
9.407298e-06	1.245486e-02
9.416692e-06	1.286146e-02
9.426095e-06	1.150349e-02
9.435507e-06	1.197884e-02
9.444929e-06	1.285547e-02
9.454360e-06	1.287103e-02
9.463800e-06	1.184029e-02
9.473250e-06	1.265336e-02
9.482710e-06	1.198623e-02
9.492178e-06	1.266118e-02
9.501657e-06	1.380100e-02
9.511144e-06	1.218139e-02
9.520642e-06	1.186286e-02
9.530148e-06	1.386826e-02
9.539665e-06	1.175565e-02
9.549190e-06	1.258352e-02
9.558725e-06	1.164997e-02
9.568270e-06	1.160778e-02
9.577825e-06	1.243144e-02
9.587388e-06	1.407447e-02
9.596962e-06	1.199316e-02
9.606545e-06	1.198057e-02
9.616137e-06	1.265357e-02
9.625739e-06	1.167402e-02
9.635351e-06	1.164044e-02
9.644972e-06	1.215634e-02
9.654603e-06	1.189796e-02
9.664243e-06	1.189009e-02
9.673894e-06	1.289383e-02
9.683553e-06	1.285389e-02
9.693223e-06	1.158755e-02
9.702902e-06	1.226826e-02
9.712590e-06	1.165298e-02
9.722289e-06	1.230227e-02
9.731997e-06	1.123784e-02
9.741715e-06	1.138094e-02
